baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
99860331,Active,410977,103607445,0,44569768,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.041,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99860335,Active,410977,103492246,0,11584729,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.0038,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99860340,Active,410977,103607444,0,44569767,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.18,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99860342,Active,410977,103607446,0,44569769,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.11,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99860344,Active,410977,103607512,0,44569811,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.029,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99860346,Active,410977,103607580,0,44569843,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.006,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99860347,Active,410977,103607646,0,44569889,6768,9606,19036586,Confirmatory,20181026,0,0,Q9Y5Y6,Ki,0.06,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2008.11.019,3.4.21.109,Q9Y5Y6
99903344,Active,418018,103612988,0,44573378,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.47,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903345,Active,418018,103612989,0,44573379,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.1,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903346,Active,418018,103612990,0,44573380,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,2.4,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903347,Active,418018,103612600,0,25031102,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.0061,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903348,Active,418018,103612816,0,25031099,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.037,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903349,Active,418018,103612818,0,44573273,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.017,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903350,Active,418018,103612884,0,25032204,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.065,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903351,Active,418018,103612886,0,44573311,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.18,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903352,Active,418018,103612599,0,25031100,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.255,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903353,Active,418018,103612601,0,44573109,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.0063,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903354,Active,418018,103612817,0,44573272,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.053,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903355,Active,418018,103612819,0,44573274,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.053,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903356,Active,418018,103612883,0,25032202,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.031,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903357,Active,418018,103612885,0,44573310,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.15,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903358,Active,418018,103613062,0,44573428,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,11,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903359,Active,418018,103492217,0,11557024,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.0018,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903360,Active,418018,103612664,0,25031101,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.012,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903361,Active,418018,103612813,0,25030840,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.0075,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903362,Active,418018,103612814,0,25032200,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.013,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
99903363,Active,418018,103612815,0,25031541,6768,9606,19250826,Confirmatory,20180910,0,0,Q9Y5Y6,Ki,0.033,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2009.02.047,3.4.21.109,Q9Y5Y6
227247068,Active,497563,104240271,0,46918753,6768,9606,20620066,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,1.7107,ChEMBL,Inhibition of human matriptase by FRET assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2010.06.059,3.4.21.109,Q9Y5Y6
227247069,Active,497563,104240270,0,46918674,6768,9606,20620066,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,0.9729,ChEMBL,Inhibition of human matriptase by FRET assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2010.06.059,3.4.21.109,Q9Y5Y6
227247072,Active,497556,104240269,0,126377,6768,9606,20620066,Confirmatory,20180914,0,0,Q9Y5Y6,Km,NULL,ChEMBL,Activity at human matriptase by FRET assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2010.06.059,3.4.21.109,Q9Y5Y6
227251635,Active,499182,242084562,0,72429,6768,9606,20684597,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,1.9,ChEMBL,Inhibition of human recombinant matriptase catalytic domain expressed in HEK293 cells after 20 mins,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm100183e,3.4.21.109,Q9Y5Y6
227251636,Active,499182,104241274,0,46899737,6768,9606,20684597,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,2.1,ChEMBL,Inhibition of human recombinant matriptase catalytic domain expressed in HEK293 cells after 20 mins,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm100183e,3.4.21.109,Q9Y5Y6
227251637,Active,499182,104241272,0,49864063,6768,9606,20684597,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,0.22,ChEMBL,Inhibition of human recombinant matriptase catalytic domain expressed in HEK293 cells after 20 mins,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm100183e,3.4.21.109,Q9Y5Y6
227251639,Active,499182,104241271,0,49864062,6768,9606,20684597,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,0.055,ChEMBL,Inhibition of human recombinant matriptase catalytic domain expressed in HEK293 cells after 20 mins,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm100183e,3.4.21.109,Q9Y5Y6
227251640,Active,499182,104241273,0,46899735,6768,9606,20684597,Confirmatory,20180914,0,0,Q9Y5Y6,Ki,0.77,ChEMBL,Inhibition of human recombinant matriptase catalytic domain expressed in HEK293 cells after 20 mins,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm100183e,3.4.21.109,Q9Y5Y6
286365458,Active,610099,134460981,0,46899577,6768,9606,21741839,Confirmatory,20180919,0,0,Q9Y5Y6,Ki,0.055,ChEMBL,Inhibition of matriptase,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2011.06.033,3.4.21.109,Q9Y5Y6
304717720,Active,632433,136925044,0,3595970,6768,9606,21966950,Literature-derived,20180920,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells using mAb M69 at 5 uM by cell-based ELISA like assay,"3-Hydroxy-1-thiazol-2-yl-4-(thiophene-2-carbonyl)-5-thiophen-2-yl-1,5-dihydro-pyrrol-2-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717725,Active,632434,136941308,0,3274378,6768,9606,21966950,Literature-derived,20180920,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells assessed as decrease in 120 kDa enzyme-HAI-1 complex using mAb M69 after 30 mins by Western blotting,"1-(4,5-Dimethyl-1,3-thiazol-2-yl)-4-hydroxy-3-(thiophene-2-carbonyl)-2-thiophen-2-yl-2H-pyrrol-5-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717726,Active,632434,136928284,0,3748988,6768,9606,21966950,Literature-derived,20180920,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells assessed as decrease in 120 kDa enzyme-HAI-1 complex using mAb M69 after 30 mins by Western blotting,"1-(4,5-Dimethylthiazol-2-yl)-3-hydroxy-5-phenyl-4-(thiophene-2-carbonyl)-1H-pyrrol-2(5H)-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717729,Active,632435,136934966,0,5735957,6768,9606,21966950,Confirmatory,20180920,0,0,Q9Y5Y6,IC50,21.8,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells using mAb M69 by cell-based ELISA like assay,"4-Benzoyl-1-(4,5-dimethyl-1,3-thiazol-2-yl)-3-hydroxy-5-(2-thienyl)-1,5-dihydro-2H-pyrrol-2-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717730,Active,632435,136925044,0,3595970,6768,9606,21966950,Confirmatory,20180920,0,0,Q9Y5Y6,IC50,9.8,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells using mAb M69 by cell-based ELISA like assay,"3-Hydroxy-1-thiazol-2-yl-4-(thiophene-2-carbonyl)-5-thiophen-2-yl-1,5-dihydro-pyrrol-2-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717731,Active,632435,136928284,0,3748988,6768,9606,21966950,Confirmatory,20180920,0,0,Q9Y5Y6,IC50,7,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells using mAb M69 by cell-based ELISA like assay,"1-(4,5-Dimethylthiazol-2-yl)-3-hydroxy-5-phenyl-4-(thiophene-2-carbonyl)-1H-pyrrol-2(5H)-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717732,Active,632435,136941308,0,3274378,6768,9606,21966950,Confirmatory,20180920,0,0,Q9Y5Y6,IC50,2.6,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells using mAb M69 by cell-based ELISA like assay,"1-(4,5-Dimethyl-1,3-thiazol-2-yl)-4-hydroxy-3-(thiophene-2-carbonyl)-2-thiophen-2-yl-2H-pyrrol-5-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717733,Active,632437,136941308,0,3274378,6768,9606,21966950,Literature-derived,20180920,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells assessed as increase in 70 kDa latent matriptase using mAb M24 at 5 uM after 30 mins by Western blotting,"1-(4,5-Dimethyl-1,3-thiazol-2-yl)-4-hydroxy-3-(thiophene-2-carbonyl)-2-thiophen-2-yl-2H-pyrrol-5-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304717746,Active,632436,136941308,0,3274378,6768,9606,21966950,Literature-derived,20180920,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells assessed as decrease in 120 kDa enzyme-HAI-1 complex using mAb M24 at 5 uM after 30 mins by Western blotting relative to untreated control,"1-(4,5-Dimethyl-1,3-thiazol-2-yl)-4-hydroxy-3-(thiophene-2-carbonyl)-2-thiophen-2-yl-2H-pyrrol-5-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
304719052,Active,632597,136925044,0,3595970,6768,9606,21966950,Literature-derived,20180920,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of acid-induced matriptase activation in human 184A1N4 cells assessed as enzyme-HAI-1 complex using mAb M24 at 5 uM after 30 mins by Western blotting,"3-Hydroxy-1-thiazol-2-yl-4-(thiophene-2-carbonyl)-5-thiophen-2-yl-1,5-dihydro-pyrrol-2-one",Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/jm200920s,3.4.21.109,Q9Y5Y6
420756997,Active,682854,160686565,0,70689167,6768,9606,24900505,Literature-derived,20180922,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate at 2.5 nM by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757639,Active,682981,131282307,0,10271857,6768,9606,24900505,Literature-derived,20180922,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Irreversible inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 20 mins prior to substrate addition measured for 75 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757744,Active,682983,160670580,0,70682854,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,8.8e-05,ChEMBL,Tight binding inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 15 mins prior to substrate addition measured for 30 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757745,Active,682983,160686571,0,70689173,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,0.0046,ChEMBL,Tight binding inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 15 mins prior to substrate addition measured for 30 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757747,Active,682983,160686565,0,70689167,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,1.1e-05,ChEMBL,Tight binding inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 15 mins prior to substrate addition measured for 30 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757748,Active,682983,160686566,0,70689168,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,0.0095,ChEMBL,Tight binding inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 15 mins prior to substrate addition measured for 30 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757754,Active,682983,160686567,0,70689169,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,0.0014,ChEMBL,Tight binding inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 15 mins prior to substrate addition measured for 30 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757793,Active,682982,160686565,0,70689167,6768,9606,24900505,Literature-derived,20180922,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate incubated for 20 mins prior to substrate addition measured for 75 mins by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757805,Active,682984,160708088,0,46937165,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,0.457,ChEMBL,Mixed inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
420757810,Active,682984,160675918,0,70684929,6768,9606,24900505,Confirmatory,20180922,0,0,Q9Y5Y6,Ki,6.124,ChEMBL,Mixed inhibition of human matriptase expressed in Drosophila melanogaster S2 cells using Boc-QAR-AMC as substrate by fluorimetric analysis,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml3000534,3.4.21.109,Q9Y5Y6
439102032,Active,762639,174499905,0,970375,6768,9606,23849879,Confirmatory,20180927,0,0,Q9Y5Y6,IC50,0.57,ChEMBL,Inhibition of human matriptase measured after 15 mins at pH 8 by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2013.06.039,3.4.21.109,Q9Y5Y6
439102037,Active,762639,174494737,0,828532,6768,9606,23849879,Confirmatory,20180927,0,0,Q9Y5Y6,IC50,0.42,ChEMBL,Inhibition of human matriptase measured after 15 mins at pH 8 by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmcl.2013.06.039,3.4.21.109,Q9Y5Y6
440233704,Active,1059677,103232115,0,9997816,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,9.6,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233705,Active,1059677,194138817,0,76310068,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,2.9,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233706,Active,1059677,194138818,0,49820499,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.2,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233707,Active,1059677,194145762,0,66818743,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.2,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233708,Active,1059677,194152600,0,66818555,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.4,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233709,Active,1059677,194152636,0,49820654,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,1.2,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233710,Active,1059677,194152637,0,49820501,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.2,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233711,Active,1059677,194159529,0,76320988,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.04,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233712,Active,1059677,194166554,0,66818589,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.5,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233713,Active,1059677,194166589,0,49820657,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.6,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233714,Active,1059677,194173356,0,66818162,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.04,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233715,Active,1059677,194180231,0,66818889,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.1,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440233716,Active,1059677,194187068,0,49820500,6768,9606,24900621,Confirmatory,20180928,0,0,Q9Y5Y6,Ki,0.04,ChEMBL,Inhibition of matriptase-SP1 (615 to 855) (unknown origin) expressed in Escherichia coli BL21(DE3) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide as substrate by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1021/ml400213v,3.4.21.109,Q9Y5Y6
440235059,Active,1060008,194138853,0,869500,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
