baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
446309568,Active,1251572,318393306,0,122192783,164656,9606,26393374,Confirmatory,20181009,0,0,Q8IU80,Ki,0.546,ChEMBL,Inhibition of matriptase (unknown origin) using Ac-RQFRpNA substrate by spectrophotometry method,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/acs.jmedchem.5b01148,3.4.21.-,Q8IU80
446309572,Active,1251572,318393303,0,122192780,164656,9606,26393374,Confirmatory,20181009,0,0,Q8IU80,Ki,0.087,ChEMBL,Inhibition of matriptase (unknown origin) using Ac-RQFRpNA substrate by spectrophotometry method,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/acs.jmedchem.5b01148,3.4.21.-,Q8IU80
446309574,Active,1251572,318393302,0,122192779,164656,9606,26393374,Confirmatory,20181009,0,0,Q8IU80,Ki,0.0819,ChEMBL,Inhibition of matriptase (unknown origin) using Ac-RQFRpNA substrate by spectrophotometry method,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/acs.jmedchem.5b01148,3.4.21.-,Q8IU80
446309575,Active,1251572,318393293,0,122192770,164656,9606,26393374,Confirmatory,20181009,0,0,Q8IU80,Ki,19.3,ChEMBL,Inhibition of matriptase (unknown origin) using Ac-RQFRpNA substrate by spectrophotometry method,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/acs.jmedchem.5b01148,3.4.21.-,Q8IU80
453164580,Active,1313157,103449727,0,3010932,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,5.2,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164583,Active,1313157,103449548,0,3000497,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,5.7,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164586,Active,1313157,318378510,0,122182389,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,3.68,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164589,Active,1313157,318378511,0,122182390,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,1.64,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164592,Active,1313157,336896722,0,127045142,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,6.23,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164595,Active,1313157,103168542,0,480183,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,1.16,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164598,Active,1313157,103168434,0,480185,164656,9606,27287367,Confirmatory,20180906,0,0,Q8IU80,Ki,4.39,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
454228946,Active,1345976,252166825,0,70689167,164656,9606,,Literature-derived,20181115,0,0,Q8IU80,NULL,NULL,IUPHAR/BPS Guide to PHARMACOLOGY,Human transmembrane serine protease 6 (S1: Chymotrypsin),NULL,transmembrane protease serine 6 isoform 2 [Homo sapiens] (human),/gene/164656,NULL,3.4.21.-,Q8IU80
227251625,Unspecified,499181,104241272,0,49864063,164656,9606,20684597,Confirmatory,20180914,0,0,Q8IU80,Ki,10,ChEMBL,Inhibition of human purified matriptase 2 catalytic domain expressed in HEK293 cells after 20 mins,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/jm100183e,3.4.21.-,Q8IU80
227251626,Unspecified,499181,104241274,0,46899737,164656,9606,20684597,Confirmatory,20180914,0,0,Q8IU80,Ki,10,ChEMBL,Inhibition of human purified matriptase 2 catalytic domain expressed in HEK293 cells after 20 mins,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/jm100183e,3.4.21.-,Q8IU80
227251627,Unspecified,499180,104241272,0,49864063,164656,9606,20684597,Confirmatory,20180914,0,0,Q8IU80,Ki,10,ChEMBL,Inhibition of human recombinant matriptase 2 expressed in HEK293 cells in conditioned medium after 20 mins,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/jm100183e,3.4.21.-,Q8IU80
227251629,Unspecified,499180,104241274,0,46899737,164656,9606,20684597,Confirmatory,20180914,0,0,Q8IU80,Ki,10,ChEMBL,Inhibition of human recombinant matriptase 2 expressed in HEK293 cells in conditioned medium after 20 mins,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/jm100183e,3.4.21.-,Q8IU80
424694332,Unspecified,696192,163334297,0,71460449,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694333,Unspecified,696192,163334298,0,71460451,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,217,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694334,Unspecified,696192,163327304,0,71456768,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,52,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694335,Unspecified,696192,163330782,0,71458618,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,70,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694336,Unspecified,696192,163330798,0,71458637,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,155,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694337,Unspecified,696192,163334308,0,71460460,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,196,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694338,Unspecified,696192,163334307,0,71460458,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694340,Unspecified,696192,163330783,0,71458620,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,208,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694341,Unspecified,696192,163330797,0,71458635,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694342,Unspecified,696192,163316994,0,71451448,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,50,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694344,Unspecified,696192,163337702,0,71462148,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694345,Unspecified,696192,163337718,0,71462160,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694346,Unspecified,696192,163337720,0,71462164,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694347,Unspecified,696192,163316993,0,71451446,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694348,Unspecified,696192,163337701,0,71462146,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,163,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694349,Unspecified,696192,163337703,0,71462150,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,139,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694350,Unspecified,696192,163337717,0,71462158,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694351,Unspecified,696192,163337719,0,71462162,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694354,Unspecified,696192,163323856,0,71454985,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694356,Unspecified,696192,163320458,0,71453255,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694357,Unspecified,696192,163320459,0,71453257,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694358,Unspecified,696192,163320460,0,71453259,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694359,Unspecified,696192,163320453,0,71453250,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694360,Unspecified,696192,163320462,0,71453262,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,82,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694361,Unspecified,696192,163337704,0,71462152,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,207,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694362,Unspecified,696192,163337721,0,71462166,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,65,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694363,Unspecified,696192,163337722,0,71462168,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,64,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694366,Unspecified,696192,163320452,0,71453248,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,65,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694367,Unspecified,696192,163320461,0,71453260,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694368,Unspecified,696192,163320463,0,71453264,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694370,Unspecified,696192,163323848,0,71454979,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,137,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694371,Unspecified,696192,163323855,0,71454984,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694372,Unspecified,696192,163323857,0,71454987,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,132,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694373,Unspecified,696192,163327309,0,71456771,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694374,Unspecified,696192,163327310,0,71456773,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694375,Unspecified,696192,163327311,0,71456775,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694378,Unspecified,696192,163313565,0,71449631,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,88,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694379,Unspecified,696192,163313566,0,71449632,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,115,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694380,Unspecified,696192,163313554,0,71449623,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694381,Unspecified,696192,163313555,0,71449625,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694382,Unspecified,696192,163313551,0,71449617,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,163,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694383,Unspecified,696192,163313553,0,71449621,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694384,Unspecified,696192,163313567,0,71449634,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694388,Unspecified,696192,163320450,0,71453244,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694389,Unspecified,696192,163320451,0,71453246,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694392,Unspecified,696192,163316992,0,71451444,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694393,Unspecified,696192,163323858,0,71454989,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,187,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694394,Unspecified,696192,163323859,0,71454991,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,Ki,148,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694395,Unspecified,696192,163330779,0,71458612,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694397,Unspecified,696192,163330793,0,71458627,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694398,Unspecified,696192,163330794,0,71458629,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694399,Unspecified,696192,163330795,0,71458631,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694400,Unspecified,696192,163330796,0,71458633,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
