baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
446207467,Active,1235267,318378741,0,57842850,3818,9606,26151189,Confirmatory,20181008,0,0,P03952,Ki,4.6,ChEMBL,Inhibition of human plasma kallikrein using S2302 as substrate measured for 30 mins,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b00788,3.4.21.34,P03952
446207471,Active,1235267,318378745,0,57842913,3818,9606,26151189,Confirmatory,20181008,0,0,P03952,Ki,1.7,ChEMBL,Inhibition of human plasma kallikrein using S2302 as substrate measured for 30 mins,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b00788,3.4.21.34,P03952
446366145,Active,1257680,318418739,0,53345970,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0015,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366149,Active,1257680,318418739,0,53345970,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,NULL,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366150,Active,1257680,318418739,0,53345970,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,NULL,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366151,Active,1257680,318418730,0,53346080,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.002,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366152,Active,1257680,318418731,0,53346181,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0075,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366153,Active,1257680,318418729,0,53346082,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0009,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366154,Active,1257680,318418743,0,53346081,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0015,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366155,Active,1257680,318418727,0,53346079,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0075,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366156,Active,1257680,318418728,0,53345968,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0003,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366157,Active,1257680,318418732,0,53345862,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0013,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366158,Active,1257680,318418725,0,53345755,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.003,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366159,Active,1257680,318418741,0,53345655,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.02,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366160,Active,1257680,318418745,0,53345653,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0027,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366161,Active,1257680,318418744,0,53345754,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0094,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366162,Active,1257680,318418746,0,53345654,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0053,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366163,Active,1257680,318418726,0,53345860,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.005,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366164,Active,1257680,318418733,0,53345752,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.009,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366165,Active,1257680,318418740,0,53345652,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0015,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366166,Active,1257680,318418737,0,53345861,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.002,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366167,Active,1257680,318418735,0,53345863,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.002,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366169,Active,1257680,318418736,0,53345969,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.002,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446366170,Active,1257680,318418734,0,53345967,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.004,ChEMBL,"Inhibition Assay: The inhibitory effect for the individual enzymes was determined in analogy to a previously disclosed method (Sturzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)).",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437801,Active,1258425,318425443,0,89843744,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0089,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437802,Active,1258425,318425445,0,89843696,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.018,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437804,Active,1258425,318425442,0,89843663,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.55,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437805,Active,1258425,318425447,0,90145679,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.012,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437807,Active,1258425,160672341,0,56640092,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.136,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437809,Active,1258425,160672342,0,56640226,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0342,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437811,Active,1258425,160699194,0,56640160,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0316,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437815,Active,1258425,160667019,0,56954732,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.868,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437817,Active,1258425,160672340,0,56954620,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.025,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437819,Active,1258425,160693821,0,56954834,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0174,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437821,Active,1258425,318425444,0,56954835,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0094,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437823,Active,1258425,160704545,0,56954733,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.493,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437825,Active,1258425,160699195,0,56954952,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0101,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437826,Active,1258425,160667020,0,56599309,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.0024,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
446437827,Active,1258425,374339104,0,134151630,3818,9606,,Confirmatory,20181009,0,0,P03952,Ki,0.32,ChEMBL,"Enzyme Assay: The inhibition constants for human plasmin (h plasmin), human plasma kallikrein (h PK), thrombin and factor Xa were determined in analogy to a previously disclosed method (StA(1/4)rzebecher et al., J. Med. Chem., 40, 3091-3099 (1997)), using",NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
452509692,Active,1262330,336882014,0,127035672,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.022,ChEMBL,Inhibition of human plasma kallikrein for 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452509695,Active,1262330,336882898,0,127036086,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.008,ChEMBL,Inhibition of human plasma kallikrein for 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452509699,Active,1262330,336886049,0,127037469,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,1.58,ChEMBL,Inhibition of human plasma kallikrein for 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452509706,Active,1262330,336882029,0,127035685,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.064,ChEMBL,Inhibition of human plasma kallikrein for 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452509718,Active,1262330,336885585,0,127037264,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.014,ChEMBL,Inhibition of human plasma kallikrein for 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452509959,Active,1262354,336885585,0,127037264,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Kd,0.00304,ChEMBL,Binding affinity to human plasma kallikrein by surface plasmon resonance assay,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452509968,Active,1262354,336886049,0,127037469,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Kd,0.737,ChEMBL,Binding affinity to human plasma kallikrein by surface plasmon resonance assay,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510240,Active,1262347,336886049,0,127037469,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.907,ChEMBL,Inhibition of human wild-type plasma kallikrein catalytic domain after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510247,Active,1262347,336885585,0,127037264,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.00993,ChEMBL,Inhibition of human wild-type plasma kallikrein catalytic domain after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510252,Active,1262348,336886049,0,127037469,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.938,ChEMBL,Inhibition of human plasma kallikrein catalytic domain E217A mutant after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510258,Active,1262348,336885585,0,127037264,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.0319,ChEMBL,Inhibition of human plasma kallikrein catalytic domain E217A mutant after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510282,Active,1262349,336886049,0,127037469,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,1.694,ChEMBL,Inhibition of human plasma kallikrein catalytic domain E217R mutant after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510284,Active,1262349,336885585,0,127037264,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.166,ChEMBL,Inhibition of human plasma kallikrein catalytic domain E217R mutant after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510291,Active,1262350,336886049,0,127037469,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.136,ChEMBL,Inhibition of human plasma kallikrein catalytic domain G99Y mutant after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452510296,Active,1262350,336885585,0,127037264,3818,9606,26536069,Confirmatory,20180904,0,0,P03952,Ki,0.0536,ChEMBL,Inhibition of human plasma kallikrein catalytic domain G99Y mutant after 15 mins using H-D-Pro-Phe-Arg-p-nitroanilide as substrate,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01128,3.4.21.34,P03952
452533365,Active,1265727,136923162,0,16220264,3818,9606,26575094,Confirmatory,20180904,0,0,P03952,IC50,1.34,ChEMBL,Inhibition of human plasma kallikrein using D-Pro-Phe-Arg-pNA-2HCl as substrate measured for 5 mins by spectrophotometric assay,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01171,3.4.21.34,P03952
452533369,Active,1265727,103292587,0,3447,3818,9606,26575094,Confirmatory,20180904,0,0,P03952,IC50,1.35,ChEMBL,Inhibition of human plasma kallikrein using D-Pro-Phe-Arg-pNA-2HCl as substrate measured for 5 mins by spectrophotometric assay,NULL,Plasma kallikrein (human),/gene/3818,10.1021/acs.jmedchem.5b01171,3.4.21.34,P03952
452565173,Active,1271914,336868696,0,127027302,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.804,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565174,Active,1271914,336868697,0,127027303,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.317,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565175,Active,1271914,336869133,0,25166810,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.27,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565178,Active,1271914,336869134,0,59402039,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.023,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565180,Active,1271914,336872306,0,127029803,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.12,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565182,Active,1271914,336872307,0,136003658,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.036,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565183,Active,1271914,336872308,0,59402077,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.02,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565188,Active,1271914,336865552,0,59401943,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.024,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565196,Active,1271914,336866045,0,59402011,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.11,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565197,Active,1271914,336868676,0,59401924,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.35,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565207,Active,1271914,336872304,0,59402125,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.24,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565214,Active,1271914,336865998,0,54741583,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.028,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565218,Active,1271914,336865999,0,25166809,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.122,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565221,Active,1271914,336866000,0,59402239,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.21,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565224,Active,1271914,336868674,0,25166807,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.13,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565231,Active,1271914,336869155,0,127027635,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.059,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565237,Active,1271914,336869156,0,127027636,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.055,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565238,Active,1271914,336865551,0,25167018,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.12,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565239,Active,1271914,336865592,0,127025168,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.0075,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565243,Active,1271914,336866044,0,59401978,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.34,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565245,Active,1271914,336868675,0,25166808,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.17,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565246,Active,1271914,336868695,0,59402220,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.046,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452565247,Active,1271914,336872305,0,127029802,3818,9606,26704266,Confirmatory,20180904,0,0,P03952,Ki,0.15,ChEMBL,Inhibition of human plasma kallikrein,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmcl.2015.11.089,3.4.21.34,P03952
452852437,Active,1288598,336876467,0,118987013,3818,9606,27073051,Confirmatory,20180905,0,0,P03952,Ki,0.042,ChEMBL,Inhibition of human plasma kallikrein assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmc.2016.03.062,3.4.21.34,P03952
452852438,Active,1288598,336874657,0,127031390,3818,9606,27073051,Confirmatory,20180905,0,0,P03952,Ki,0.55,ChEMBL,Inhibition of human plasma kallikrein assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,NULL,Plasma kallikrein (human),/gene/3818,10.1016/j.bmc.2016.03.062,3.4.21.34,P03952
